conversation_id,date,tweet
1.31E+18,2020-10-09 11:13:36,"@UmbiUmbian6 @adriansyahyasin Bacot aja si,, hutan dibakar butuh berapa ratus tahun? Sawah digusur dibikin pabrik, kelapa sawit dibabat habis cuma buat segelintir oknum bangsat, hak buruh dikebiri, giliran gini disuruh santun, OTAK MANA OTAK???"
1.31E+18,2020-10-09 11:03:32,"Kasihan hatenya dibakar, rangorang mau kerja gimana kalo haltenya dibakar?????? Sawah dan lahan perkebunan warga disrobot digusur... Mereka mau nanem padi, cari nafkah dimana dan gimana nasibnya???? (Konflik agraria kok diem aja)"
1.31E+18,2020-10-09 9:56:20,"Aku juga gak mendukung anarkisme, tapi bisa dipahami mengapa sampai begitu. Lah hutan dibakar, sawah-kebun-rumah digusur paksa, eksploitasi alam di mana-mana. Masa kudu diam? Iya, gak semua aparat dan anggota dewan jahat. Sama, gak semua pendemo anarkis."
1.31E+18,2020-10-09 8:42:44,"@jawafess Apa kabar sawah yg dibeton, hutan yg digunduli, rumah yg digusur dan sungai yg dialiri limbah pabrik????????"
1.31E+18,2020-10-09 8:14:01,"Pendemo dibantah pake ""udah baca uu nya yang demo?"" Pendukung demo yang menyayangkan fasum dibakar dibantah ""hutan dibakar, sawah digusur kalian diem aja?"" Nanti opini barusan masih dibantah lagi ""umat muslim dizalimi kalian diem aja?"" Nanti masih.. ahh udah diem aja deh :("
1.31E+18,2020-10-09 7:45:57,"ya besok kalau rumahmu atau sawah keluargamu digusur secara paksa dan tidak ada ganti rugi secara baik, urusin aja sendiri ya."
1.31E+18,2020-10-09 6:41:31,"@IndahAriani HALTE DIBAKAR AJA HEBOH STENGAH GILA LO NJING, HUTAN DIBAKAR, SAWAH DIGUSUR BIASA BIASA AJA EMNG RAKYAT NGENTOT LO!!!"
1.31E+18,2020-10-08 22:52:48,"@tubirfess Waktu sawah dirampas, hutan dibakar, lahan adat digusur lalu masyarakat harus menyampaikan keluhkesahnya dengan cara yg santun?? Hellno"
1.31E+18,2020-10-08 22:33:45,"@InfoUngaran Hutan dibakar, sawah dan rumahnya digusur, dan kini hak-haknya sebagai pekerja dikebiri. Terus rakyat dipaksa (((santun dan elegan)))"
1.31E+18,2020-10-08 21:16:21,"hutan dibakar, sawah rumah digusur kok dibandingin sama vandal sih? premis nya ga kesitu, comparing smth itu apple to apple. lagi fasmum gue pake, dia pake, mereka pake, kita semua pake. bagi gue vandal adalah kriminal apapun alesannya! c'mon jangan buat PR kita jadi makin banyak"
1.31E+18,2020-10-08 20:57:50,Pendemo merusak? Apa tak kau lihat kerusakan yg ditimbulkan oleh tirani &amp
1.31E+18,2020-10-08 20:04:10,@PolJokesID Hutan dibakar DIEM Sawah petani digusur DIEM Pelanggaran HAM ke orang kecil DIEM Ga ikut aksi #GagalkanOmnibusLaw karena mikir yg rugi kalo ini di sahkan cuma mahasiswa sama buruh pabrik Bisa-bisanya masih banyak yg ngebacot kek gini lawak bgt
1.31E+18,2020-10-08 19:12:41,"Sawah digusur hutan dibakar diam, giliran halte dibakar koar-koar. #BatalkanOmnibusLaws #BatalkanRUUCiptaKerja #JegalOmnibusLaw"
1.31E+18,2020-10-08 18:36:42,@victoryouu @_suryapromerah @octavvvvvv @LordPaijo Itu hutan dirusak sawah digusur laut dicemari kok diem wae
1.31E+18,2020-10-08 18:09:22,"Panganen nyoh beyond outrageous. Hutannya dibakar, sawah dan rumahnya digusur, dan kini hak-haknya sebagai pekerja dikebiri. Terus rakyat terus dipaksa (((santun dan elegan))) kayak maling-maling berdasi. https://t.co/sk55itHpV6"
1.31E+18,2020-10-08 10:30:46,"Demo atau tidak. Sementara itu di tempat lain, hutan akan tetap digunduli, warga tetap digusur, sawah tetap ditanami (beton), tanah tetap terus digali sampe inti bumi, hewan tetap ditembaki, pejabat dan investor tetap kaya. Apalagi kalo ngga demo."
1.31E+18,2020-10-08 8:48:17,@HiaDaniel @FirzaHusain Kawasan industri di Cikarang tambah meluas bro..sawah aja pada diurug buat bikin pabrik...kampung aja ada yg digusur Ama kawasan....kayaknya tambah banyak deh pabriknya
1.31E+18,2020-10-08 4:26:52,"@negativisme Sebelum"" ada omnibusuk pun, tanah adat sudah dirampas, hutan dibabat, rumah sawah prkebunan pun digusur paksa. Apa lagi disahkan omnibusuk! Bisa"" yg susah jdi melarat, yg malarat jdi gak bisa makan!!! #TolakOmnibusLaw"
1.31E+18,2020-10-07 22:06:56,"Pesangon Buruh 32 x Disunat jadi 19 Kali, yg 6 x dari BPJS ketenagakerjaan dari Iuran dari Pekerja Buruh Juga. Sawah Petani Gurem Bisa Digusur investasi jika di Perlukan,@TirtoID Jadi Bukan Rakyat YG Hoak Tapi Pejabat di TV yg Bikin Hoak Tapi Tuduh Rakyat"
1.31E+18,2020-10-07 13:47:28,"Sepupu dan saya hampir tiap pulang kerja kumpul organisasi buat ngasih bantuan ke warga yg kesusahan, ngajar di kolong jembatan, bantuin buruh"" yg sawah dn rumahnya digusur lah apa lah. Sedangkan yg pd di atas bukan meringankan malah seakan jatuhin batu gede sm kita. Nangis 💔"
1.31E+18,2020-10-07 7:41:14,"Oiyaa kasus papua, anjing betapa bobroknya pemerintahan kita. Kasus penebangan hutan demi hutan sawit. Jing lah goblok. Pembebasan lahan secara paksa, rumah digusur sawah petani digusur. Woiii melek, negeri ini butuh evaluasi."
1.31E+18,2020-10-06 21:04:50,"Wkwkwkwk Pupuk mahal,sawah digusur tumbuh beton"
1.31E+18,2020-10-06 20:35:38,"@Nawariijahuget Sawah tambah suwi"" digusur nggo investor"
1.31E+18,2020-10-06 19:36:10,Sawah ladang digusur rakayat nya banyak yang menganggur. Revisi undang-undang cipta kerja Membuat rakyat meronta-ronta. #OmnibusLawSampah https://t.co/0KvUlGfbXI
1.31E+18,2020-10-06 18:54:44,@Nawariijahuget Sekarang lagi jaman sawah digusur paksa guh.
1.31E+18,2020-10-06 16:25:56,Rapat tidur Kerja ngawur Negara hancur Rakyat nganggur Sawah ladang digusur
1.31E+18,2020-10-06 16:21:31,Sawah ladang digusur rakayat nya banyak yang menganggur. Revisi undang-undang cipta kerja Membuat rakyat meronta-ronta. #OmnibusLawSampah https://t.co/PZEtPUWpjH
1.31E+18,2020-10-06 14:52:00,Tapi sawah - sawah digusur jadi pabrik n bandara pak 😩😩😩
1.31E+18,2020-10-06 9:23:35,"@ridwanhr Maklum Pak Gubernur, sawah petani banyak yg digusur jadi membajaknya di twitter"
1.31E+18,2020-10-05 20:30:00,@clumsiestperson Sementara sawah digusur dijadiin pabrik Dan hutan digusur dijadiin ladang Pening
1.31E+18,2020-10-05 19:26:31,E tapi klo omnibus law disahkan jan2 sawah w digusur kaya kendeng sama kulonprogo :'(
1.31E+18,2020-09-27 14:11:20,"indonesia tumpah darahku, kekayaan mu milik negara, disana lah aku berdiri tanpa sandang, pangan, dan papan. indonesia tanah air ku, tanah sawah ku digusur orang, kepadamu haruss berbakti maaf harus sibuk cari nasi. -pidi baiq-"
1.31E+18,2020-09-25 7:37:56,"Manusia akan sadar, Ketika pohon terakhir ditebang Ketika sungai terakhir dikosongkan Ketika ikan terakhir ditangkap Ketika sawah terakhir digusur Barulah manusia akan menyadari,bahwa dia tidak dapat memakan uang."
1.31E+18,2020-09-24 20:52:06,sawah digusur di negara agraris. #HTN2020
1.31E+18,2020-09-24 20:42:17,"Selamat hari tani kawan, jangan rayakan hari ini dengan pesta lengkap dengan sebotol anggurnya..... karena tiap hari kita mendengar tanah rakyat digusur, sawah-sawah jadi gedung-gedung mewah.... maka rayakan hari ini dengan perlawanan!! https://t.co/hQzIbXMxj3"
1.31E+18,2020-09-18 12:02:43,"@sayaailoh @akticiss Kalo boleh tahu sebelum sawah digusur, sodaranya itu petani aja atau ada sumber penghasilan lain mbak?"
1.30E+18,2020-09-13 21:04:01,"@Rey_PapuaBarat @Dandhy_Laksono Pemerintah seolah tidak belajar tentang sejarah sawah di papua pada zaman kolonial belanda. Di Jawa dan Kalimantan lahan pertanian digusur menjadi tambang, dan proyek food estate beralih ke papua."
1.31E+18,2020-09-13 20:32:37,kirain endingnya sawah si yad digusur buldozer
1.30E+18,2020-09-13 5:52:16,"@MuhKamim @jokowi @kemenkomarves @KelautanKKP alah, Indonesia negara maritim itu cuma dongeng penghibur anak-anak. Begitu juga dengan Indonesia sebagai negara agraris Lha wong sawah digusur, nelayan ditangkap, petani dipukuli"
1.30E+18,2020-09-12 23:19:23,"Ya kalo di Negeri yang itu tuh sawah nya digusur jadi bandara, jadi perumahan, jadi pabrik, jadi tambang."
1.30E+18,2020-09-11 20:59:26,Aku ndelok foto iki sing kebayang sawah digusur lan tangisan petani Temon
1.30E+18,2020-09-11 18:00:34,"Indonesia tanah air ku tanah sawah ku digusur orang, kepada mu harus berbakti maaf sibuk harus cari nasi. -pb"
1.30E+18,2020-09-10 19:43:47,"Sawah aja digusur, masa gerobak mu tidacccc."
1.30E+18,2020-09-10 18:15:00,"@WallnerAndi Sawah dan kebon aja digusur, masa gerobakmu ga ditrabas"
1.30E+18,2020-09-10 16:34:21,"Atas nama pembangunan dan lapangan kerja sawah digusur, tanah adat dirampas.. dipikirnya petani itu hobi untuk ngabisin waktu senggang"
1.30E+18,2020-09-10 14:54:32,Sawah aja digusur Masa gerobakmu engga😇😇
1.30E+18,2020-09-10 13:38:20,"“Sawah aja digusur,masa gerobak nggak.”"
1.30E+18,2020-09-10 13:28:15,"sawah aja digusur,,, apalagi mobil mr. bean https://t.co/WaAOOcWvF6"
1.30E+18,2020-09-10 13:27:10,Sawah aja digusur apalagi gerobak daganganmu
1.30E+18,2020-09-10 13:27:07,Sawah aja digusur apalagi cuma gerobak
1.30E+18,2020-09-10 13:24:07,"""sawah aja digusur, masa gerobakmu enggak?"" https://t.co/AIfWKYLUIW"
1.30E+18,2020-09-10 13:20:20,"@fullmoonfolks ""sawah aja digusur, masa gerobakmu enggak?"""
1.30E+18,2020-09-10 13:14:13,@WallnerAndi Sawah aja digusur apalagi cuma gerobak milik rakyat kecil :((
1.30E+18,2020-09-09 10:36:52,"@zie_zaidan @fktmb @ratihlutfi Tanya aja bung @zie_zaidan sama mbak @ratihlutfi..Boyolali preman bisa jd pejabat, proyek2 tak sesuai karakter kota, bnyk tugu2 tak berguna, boyolali bkn swiss, paris maupun amerika, yg penting upeti proyek berjalan, rakyat dipakai jd buruh murah, sawah ladang digusur jd pabrik2."
1.30E+18,2020-09-06 9:32:46,"@dimas_skeptis @CNNIndonesia Ya wajar dong,emangnya lu mau merasakan setiap hari ditindas kebijakan aneh? Sawah sawah digusur buat jadi pertambangan kasian petani nyari uang dimana lagi..kalo ngga menyuarakan aspirasinya ke pemerintah"
1.30E+18,2020-09-05 3:43:05,"Berita tak penting melambung tinggi, soal gedung yang terbakar gimana? Urusan tanah dan sawah yang digusur paksa? Hutan adat yang dipapas habis paksa? Petani yang ditembaki, dibunuh, dibui? Kawan aktivis yang hilang? Masalah koruptor yang terbengkalai? Kau kemanakan? Hehe"
1.30E+18,2020-09-04 20:21:36,"alhamdulillah, demokrasi kita dan kapitalismeny saintifik sekali. ladang sawah digusur buat bangun bandara sepi. equality before the law, kesetaraan di hadapan hukum dan pemerintahan: mana ada anak sodara pejabat jdi pejabat juga? mana ada yang yg hukumanny lebih rngan krn sdara?"
1.30E+18,2020-09-04 20:07:54,"[LAKSAMANA BERSUARA] &lt;Mohammad Fikri Syams&gt; Indonesia sedang tidak baik-baik saja, banyak perampasan yang terjadi, Sawah digusur dan dialih fungsikan menjadi pabrik-pabrik yang merusak lingkungan.Sudah Saatnya untuk kita sebagai mahasiswa untuk peka, peduli, dan tanggap. https://t.co/6T45DrMWxn"
1.30E+18,2020-09-04 19:06:28,"[Laksamana Bersuara!!!] &lt;Muhammad Rian Kurniawan&gt; ""Sawah digusur,Petani Tersungkur"" #LAKSAMANABERSUARA #SUMBERDAYANYARAKYAT #MENUJUHARITANI @bemkmipb https://t.co/meNrWZbn8t"
1.30E+18,2020-09-04 19:00:46,"[LAKSAMANA BERSUARA!!!] &lt;Alfani Bisri&gt; Petani merupakan tonggak hidup bangsa. Namun pemerintah terus berbuat seenaknya, hutan digunduli, lahan sawah digusur, perkebunan diratakan. Untuk apa membuat suatu #LAKSAMANABERSUARA #SUMBERDAYANYARAKYAT #MENUJUHARITANI https://t.co/Yyl7WuDbfl"
1.30E+18,2020-09-02 12:46:38,"Alas sanding omah lagi dibabat, dalam rangka arep digae sawah. Akeh kejadian mistis, demit e momplak mamplik omah e digusur i. Alhasil alas e dislamet i -,-"
1.30E+18,2020-08-30 13:38:38,"Hingga pabrik dtg sawah menghilang, petani dibenci pemimpinnya digusur lahan hidupnya, ada yg dipenjara &amp; ada pula yg hilang hidupnya. 🕊️"
1.30E+18,2020-08-29 23:24:51,@yogifadhli @jokowi Mau tanya beneran Apakah petani yg digusur tanah sawah nya mendapatkan ganti rugi dari negara?
1.30E+18,2020-08-28 22:10:00,"@KompasTV @jokowi Apa kompas tv,tau berapa banyak sawah &amp; lahan masyarakat yang digusur?"
1.30E+18,2020-08-27 21:24:54,Tanah subur Rakyat nganggur Sawah ladang digusur
1.30E+18,2020-08-27 21:23:28,"Ini juga kejadian di kampung w Desa Jenggala, Kel. Karangturi, Kec. Mrebet, Kab. Purbalingga, Jawa Tengah. Beberapa petak sawah milik warga digusur gitu aja tanpa ganti rugi untuk dibuat jalan tembusan baru ke arah kota. Shame."
1.30E+18,2020-08-27 19:54:32,"Dikatakan diakhir zaman nanti akan terjadi kelaparan. Pernah mikir sebuah tanah yang subur pun penduduknya juga bisa terkena, bukan karena tanahnya tidak lagi subur tapi dikarenakan karena sawah dan kebun digusur"
1.30E+18,2020-08-27 10:21:43,"@akunsukas @txtdrbekasi daerah setu gan, klo belum digusur ada sawah bertingkat"
1.30E+18,2020-08-27 8:56:16,"4 Desa di Karangnongko Klaten Terkena Proyek Tol Solo-Jogja, Sawah, Rumah hingga Makam Bakal Digusur https://t.co/OeI5S9Fg7l"
1.30E+18,2020-08-23 23:29:49,"@JakartaIs_Red Nabung mau beli sawah terus digusur deh, emangnya nabung buat nikah doang wkwowkwowkwowk"
1.30E+18,2020-08-23 22:34:14,@mamo_francesco Nek sawah digusur malah percoyo aku🤭
1.30E+18,2020-08-19 16:54:03,yg ada sawah digusur untk pabrik dn perumahan sehingga berkurang
1.30E+18,2020-08-19 14:21:59,@akubelumganteng dikasih uang ganti sawah yg digusur buat jalan tol
1.30E+18,2020-08-19 11:35:13,"Bagaimana mau menanam singkong, pisang, talas, jagung, kentang, sagu dll. Lahan yang sudah ada saja digusur di masyarakat untuk dibuat tambang, bandara, sawah, pltu, dan masih banyak program yang menggusur lahan untuk bertani. #KenyangGakHarusNasi https://t.co/JcYAqHAvzq"
1.30E+18,2020-08-17 13:57:50,"Sedih aja, padahal udah bisa dibilang tua, tapi kok masih aja banyak koruptor, hukum yang nggak adil, banyak pengangguran, kemiskinan masih banyak, sawah digusur, dan masih banyak lagi🙂 Selamat hari kemerdekaan untuk Republik Indonesia ke-75, semoga membaik 🌻 #DirgahayuRI75"
1.30E+18,2020-08-17 11:59:59,Hai indonesiaku. Tanah subur rakyat nganggur. Sawah rakyat digusur. Tanam padi tumbuh pabrik. Tanam jagung tumbuh gedung. Tanam modal tumbuh korupsi. #DirgahayuIndonesia75
1.29E+18,2020-08-15 17:39:46,"Bukan sok kerad cuman kalo suatu ketika sawah dan rumah digusur buat bikin pabrik uang gantinya ga cukup buat beli tanah, mau nyalahin siapa? Yakin juga UMKM gak tergeser sama raksasa yang bisa monopoli suatu sektor?"
1.29E+18,2020-08-15 6:34:14,"75 Tahun Indonesia Merdeka Kapan Petani Indonesia Sejahtera ? Hasil panen pun tak luput dg banjirnya barang Impor,bagaimana mau berdaulat Kalau sawah dan ladangnya digusur. https://t.co/7cbO4ydVSq"
1.29E+18,2020-08-14 11:27:15,Semua boleh sakit Asal bukan ibu Kalau ia sakit Dunia Berhenti Makan Gabisa Tidur Gelisah Pejabat Korupsi Sawah digusur Tsunami Gempa Bumi Kamar Ngeres Lantai Lengket Badan Bau Ganteng ilang Surga Juga ilang
1.29E+18,2020-08-13 22:48:34,Duh denger org kritik organisasi bisa dijerat ITE jd ngeri mana lg bikin tulisan yang agak ngeritik tik tik bunyi hujan di atas aspal.. airnya turun tidak ke sawah cobalah tengok dahan dan ranting. Pohon dan kebun digusur semua...
1.29E+18,2020-08-13 20:27:48,"Hai Indonesia ku, Tanah subur rakyat nganggur Sawah rakyat digusur Tanam padi tumbuh pabrik Tanam jagung tumbuh gedung Tanam modal tumbuh korupsi"
1.29E+18,2020-08-12 3:39:11,#ERROR!
1.29E+18,2020-08-11 12:42:03,"@Syawaludin3687 Mas, boleh ngga sih sawah yg msh produktif digusur buat perumahan? Soalnya di tempat sy byk yg msh produktif dipake buat perumahan"
1.29E+18,2020-08-10 17:05:29,Indonesia. Tanah subur rakyat nganggur. Tanam padi sawah digusur. Tanam jagung tumbuh gedung. Tanam modal tumbuh korupsi.
1.29E+18,2020-08-10 13:56:03,"Petani kalian binasakan Perusahaan kalian kembangkan Petani punah kalian mau makan apa Sawah digusur kalian mau ngambil beras dari mana,Lahan petani di ambil alih paksa perusahaan kalian mengapa diam saja. Keadilan taik anjing Untuk apa Pancasila? #MorningSeex"
1.29E+18,2020-08-09 18:10:40,"Tapi, sawah petani digusur dan dijadiin bandara, ehh ... sekarang bilang kebanyakan bandara. *tepokjidat"
1.29E+18,2020-08-08 23:32:57,@dwikipradany Haha apa lau kate? Kelaparan berkurang? Menurut gue justru sekarang dan hari depan kelaparan makin parah. Terbukti jelas dengan sawah yang terus digusur untuk dijadikan pertambangan dll. Kalo sawah digusur kite mau makan ape? Makan semen? Makan besi?
1.29E+18,2020-08-07 15:03:11,@K1ngPurw4 @RamliRizal Sd taw bhw pertanian itu basis fundamen ekonomi bangsa eh sawah digusur jdi toll .
1.29E+18,2020-08-04 19:35:26,"Skrg baru ngerti kenapa karakter Ipeh (dalam ftv sctv) mati-matian mempertahankan sawah warga yang akan digusur oleh sebuah perusahaan, pdhl kan warga dpt bayaran lumayan hasil jual sawah itu, kenapa gamau coba (batinku)."
1.29E+18,2020-07-27 22:17:04,@BiLLRaY2019 Pelabuham bagus ya gapapa sih. Karena ga banyak perumahan dan sawah yang digunakan. Coba deh klo sawah dan perumahan penduduk digusur krn membuat jalan. Klo pun ada ganti tak tetap tak mencukupi.
1.29E+18,2020-07-23 21:56:40,"Kenalin ini namanya pak tani,sawahnya baru aja digusur buat perumahan): say hello buat pak tani guys dan bantu dia cari sawah baru 👉👈 https://t.co/8WLwk6liQ5"
1.28E+18,2020-07-19 23:22:24,Sawah digusur tambang emas di keruk habis habisan oleh invest asing sedangkan rakyat jadi kacung di negri sendiri. #IndonesiaSudahBangkrut
1.28E+18,2020-07-19 17:25:54,@MSApunya_ Semua wilayah Bekasi sawah udah makin sempit. Pembangunan perumahan udah gila2an. Sawah yg msh produktif aja digusur
1.28E+18,2020-07-17 8:29:22,"sekolah lagi ""libur"". ngerjain tugas juga paling berapa jam. lahan kosong kayak sawah dan lapangan juga banyak digusur kos eksklusif, apartemen, dan hotel."
1.28E+18,2020-07-15 23:17:11,"@onthesbrew @_doncorleone_78 Bahaha... Moal digusur, rek disesakeun imah didinya mah. Rek dikulilingan ku balong buaya jeung sawah..😁"
1.28E+18,2020-07-15 17:37:39,"Tidak Ada Dalam RTRW, Tambak Bandeng di Sawah Luhur Terancam Digusur https://t.co/ndbvz87Jx5 lewat @kabar-banten.com"
1.28E+18,2020-07-15 7:55:09,"Yang awalnya lahan produktif pertanian (sawah) digusur dijadiin pabrik atau proyek pertambangan. Sedangkan, kini hutan-hutan tropis dibakar dan dibabat dialihfungsikan menjadi sawah dan sawit."
1.28E+18,2020-07-12 19:22:29,"@Joker_Melow Bukan renovasi om.. ini mau digusur, jadiin sawah utk lumbung ketahanan pangan"
1.28E+18,2020-07-10 15:42:16,"Yang aneh dari program food estate: 1. Knp yg menjalankan malah kemenhan/militer bukannya kementan? 2. Ada 12 juta hektar lahan kritis di Indonesia, knp harus buka lahan baru? 3. Knp nanam padi di lahan gambut? Kalo sagu masih masuk akal 4. Knp sawah yg udah ada malah digusur???"
1.28E+18,2020-07-10 10:32:13,"Kita punya Kementan, tapi Presiden malah kasih mandat urusan ini ke Kemenhan. Saat sawah produktif banyak digusur untuk diubh jadi bandara, tol, dll. Sedangkan, hutan yg tidak lagi seberapa luas, rumah para satwa, lagi rentan terbakar saat kemarau, diubah jadi sawah."
1.28E+18,2020-07-09 8:23:27,Rakyat ni kritik ae yak g tau beban presiden seperti apa. Presiden ngomongnya memang bisa aja berubah2 krn liat situasi dan kondisi sekarang. Bayangkan kita g impor pangan sok perumahan ngana mau gak digusur lagi jadi sawah sama pabrik2 dicikarang sana tuh... #jokowipresidenku
1.28E+18,2020-07-02 22:46:03,@sawudade jaman kelas 2 w masi cari yuyu di sawah yg skrg udh digusur:')
1.28E+18,2020-07-01 1:22:39,"@rerdwyansa waduh lek sampe enek berita demo warga digusur menolak cetak sawah baru, wes paham sopo dalang e"
1.28E+18,2020-06-29 15:38:19,"Negara, Wabah, dan Krisis Pangan. Indonesia adalah negara kaya agraria. Namun selalu saja dihancurkan oleh ""pemerintah"" mengatasnamakan pembangunan. Sawah dan kebun digusur, berganti bandara dan pertambangan. https://t.co/VarA1JcJxF"
