conversation_id,date,tweet,text_clean,text_preprocessed
1.35E+18,2021-01-16 23:55:05,"@schfess Btul stuju nder mau mendirikan panti kucing,punya team untuk bencana,dan mau beli banyak sawah tapi yg ngerjain sawahnya ttp pemilik aslinya ak cm mau ganti nama biar aman gak digusur pemerintah klo dah atas nama pnyaku trus mau melindungi habitat hewan skaligus hutan :)",btul stuju nder mau mendirikan panti kucingpunya team untuk bencanadan mau beli banyak sawah tapi yg ngerjain sawahnya ttp pemilik aslinya ak cm mau ganti nama biar aman gak digusur pemerintah klo dah atas nama pnyaku trus mau melindungi habitat hewan skaligus hutan,"['btul', 'stuju', 'nder', 'diri', 'panti', 'kucingpunya', 'team', 'bencanadan', 'beli', 'sawah', 'yg', 'ngerjain', 'sawah', 'ttp', 'milik', 'asli', 'ak', 'cm', 'ganti', 'nama', 'biar', 'aman', 'gak', 'gusur', 'perintah', 'klo', 'dah', 'nama', 'pnyaku', 'trus', 'lindung', 'habitat', 'hewan', 'skaligus', 'hutan']"
1.35E+18,2021-01-12 11:07:17,"@SayaDajjaI @deno_sudarsono @diazmr @ardianpancaa Hahhahha makin ngarang, sawah unuk petani, dimana?, yg ada sawah petani digusur di ntb, hutan adat ditebang untuk perusahaan sawit kl sertifikasi tanah mah emang ada.",hahhahha makin ngarang sawah unuk petani dimana yg ada sawah petani digusur di ntb hutan adat ditebang untuk perusahaan sawit kl sertifikasi tanah mah emang ada,"['hahhahha', 'ngarang', 'sawah', 'unuk', 'tani', 'mana', 'yg', 'sawah', 'tani', 'gusur', 'ntb', 'hutan', 'adat', 'tebang', 'usaha', 'sawit', 'kl', 'sertifikasi', 'tanah', 'mah', 'emang']"
1.35E+18,2021-01-12 3:39:53,"@SayaDajjaI @deno_sudarsono @diazmr @ardianpancaa Hahhaha naikkan, buat sawah di kalimantan yg gambut. Kethuilah tanah yg subur itu di jawa tepatnya jawa barat. Tanah petani, malah digusur untuk jl tol, untuk pabrik. ..ketika petani panen malah impor beras, pupuk dibuat susah, diersulit dg kartu2an.",hahhaha naikkan buat sawah di kalimantan yg gambut kethuilah tanah yg subur itu di jawa tepatnya jawa barat tanah petani malah digusur untuk jl tol untuk pabrik ketika petani panen malah impor beras pupuk dibuat susah diersulit dg kartuan,"['hahhaha', 'naik', 'sawah', 'kalimantan', 'yg', 'gambut', 'kethuilah', 'tanah', 'yg', 'subur', 'jawa', 'tepat', 'jawa', 'barat', 'tanah', 'tani', 'gusur', 'jl', 'tol', 'pabrik', 'tani', 'panen', 'impor', 'beras', 'pupuk', 'susah', 'diersulit', 'dg', 'kartu']"
1.35E+18,2021-01-03 9:46:15,di twttr kritis tentang sawah lahan banyak digusur jd cafe kopian resto. di ig foto story nongkrong di tempat2 itu.,di twttr kritis tentang sawah lahan banyak digusur jd cafe kopian resto di ig foto story nongkrong di tempat itu,"['twttr', 'kritis', 'sawah', 'lahan', 'gusur', 'jd', 'cafe', 'kopi', 'resto', 'ig', 'foto', 'story', 'nongkrong']"
1.34E+18,2020-12-25 0:10:23,"""Indonesia tanahnya luas, hasil buminya bagus dan makananya sudah pasti banyak"" belum tau aja ini neneknya jio, kalo sawah banyak digusur buat proyek~",indonesia tanahnya luas hasil buminya bagus dan makananya sudah pasti banyak belum tau aja ini neneknya jio kalo sawah banyak digusur buat proyek,"['indonesia', 'tanah', 'luas', 'hasil', 'bumi', 'bagus', 'makananya', 'tau', 'aja', 'nenek', 'jio', 'kalo', 'sawah', 'gusur', 'proyek']"
1.34E+18,2020-12-24 9:33:38,@noyaliberal eh tapi sumpah deket rumah di depok dulu ada sawah gedeee terus ada sungai juga bisa buat main tapi dah digusur jadi perumahan :(,eh tapi sumpah deket rumah di depok dulu ada sawah gedeee terus ada sungai juga bisa buat main tapi dah digusur jadi perumahan,"['eh', 'sumpah', 'deket', 'rumah', 'depok', 'sawah', 'gedeee', 'sungai', 'main', 'dah', 'gusur', 'rumah']"
1.34E+18,2020-12-22 10:04:18,"Masyarakat dengan hutannya. Tapi, hutan harus dibabat untuk dijadikan sawah bagi petani. Petani dengan sawahnya.Tapi, sawah harus digusur untuk dijadikan pabrik bagi buruh. Tanpa hutan dibabat, tidak ada sawah. Tanpa sawah digusur, tidak ada pabrik.",masyarakat dengan hutannya tapi hutan harus dibabat untuk dijadikan sawah bagi petani petani dengan sawahnyatapi sawah harus digusur untuk dijadikan pabrik bagi buruh tanpa hutan dibabat tidak ada sawah tanpa sawah digusur tidak ada pabrik,"['masyarakat', 'hutan', 'hutan', 'babat', 'jadi', 'sawah', 'tani', 'tani', 'sawahnyatapi', 'sawah', 'gusur', 'jadi', 'pabrik', 'buruh', 'hutan', 'babat', 'sawah', 'sawah', 'gusur', 'pabrik']"
1.34E+18,2020-12-17 6:03:27,@jokowi Saya berharap Bpk Jokowi mendengar hati kami. Kami meminta tanah di kampung Sawah Jakarta Utara biar di bayar yang kena digusur buat jalan tol,saya berharap bpk jokowi mendengar hati kami kami meminta tanah di kampung sawah jakarta utara biar di bayar yang kena digusur buat jalan tol,"['harap', 'bpk', 'jokowi', 'dengar', 'hati', 'tanah', 'kampung', 'sawah', 'jakarta', 'utara', 'biar', 'bayar', 'kena', 'gusur', 'jalan', 'tol']"
1.34E+18,2020-12-13 7:20:40,@MemeComicIndo Sawah - sawah di deket rumah gua digusur dijadiin perumahan rakyat..,sawah  sawah di deket rumah gua digusur dijadiin perumahan rakyat,"['sawah', 'sawah', 'deket', 'rumah', 'gua', 'gusur', 'dijadiin', 'rumah', 'rakyat']"
1.34E+18,2020-12-11 7:05:54,"sawah produktif digusur. produksi pindah di food estate. sawah jd resort tempat wisata. semua jd duit tp masyarakat setempat terseok, alam merana",sawah produktif digusur produksi pindah di food estate sawah jd resort tempat wisata semua jd duit tp masyarakat setempat terseok alam merana,"['sawah', 'produktif', 'gusur', 'produksi', 'pindah', 'food', 'estate', 'sawah', 'jd', 'resort', 'wisata', 'jd', 'duit', 'tp', 'masyarakat', 'seok', 'alam', 'merana']"
1.34E+18,2020-12-10 12:09:27,"Trus Tuan @jokowi bikin proyek food estate. Sementara, sawah yang ada digusur. Lah piye?",trus tuan  bikin proyek food estate sementara sawah yang ada digusur lah piye,"['trus', 'tuan', 'bikin', 'proyek', 'food', 'estate', 'sawah', 'gusur', 'piye']"
1.34E+18,2020-12-10 9:29:40,@DK_Kartikaa @berlian_idris Padahal kampung dan sawah justru akan menampilkan suasana eksotik. Sayang harus digusur jika hanya untuk resort 👀,padahal kampung dan sawah justru akan menampilkan suasana eksotik sayang harus digusur jika hanya untuk resort 👀,"['kampung', 'sawah', 'tampil', 'suasana', 'eksotik', 'sayang', 'gusur', 'resort', '']"
1.34E+18,2020-12-09 0:49:53,"@mickeyo80 @CNNIndonesia horang sawah aja digusur jadi pabrik, tambang dan bandara kok mau nemuin petani,",horang sawah aja digusur jadi pabrik tambang dan bandara kok mau nemuin petani,"['horang', 'sawah', 'aja', 'gusur', 'pabrik', 'tambang', 'bandara', 'nemuin', 'tani']"
1.33E+18,2020-12-04 7:21:28,@ridwankamil sawah lagi yang digusur....pak ?,sawah lagi yang digusurpak,"['sawah', 'digusurpak']"
1.33E+18,2020-12-03 16:01:08,"@msaid_didu Besok jg da jl tol solo - yogya Tp kasihan yg digusur, dlu bilang mau ganti untung, tp nyatanya jg haiiiiiiih Sawah 600rb / m2 Rumah 1jt / m2 Rumah 100m2 cman dpt 100jt, blum dibagi ma ahli waris lainnya, boro"" buat rumah, Ya Rabb",besok jg da jl tol solo  yogya tp kasihan yg digusur dlu bilang mau ganti untung tp nyatanya jg haiiiiiiih sawah rb  m rumah jt  m rumah m cman dpt jt blum dibagi ma ahli waris lainnya boro buat rumah ya rabb,"['besok', 'jg', 'da', 'jl', 'tol', 'solo', 'yogya', 'tp', 'kasihan', 'yg', 'gusur', 'dlu', 'bilang', 'ganti', 'untung', 'tp', 'jg', 'haiiiiiiih', 'sawah', 'rb', 'm', 'rumah', 'jt', 'm', 'rumah', 'm', 'cman', 'dpt', 'jt', 'blum', 'bagi', 'ma', 'ahli', 'waris', 'boro', 'rumah', 'ya', 'rabb']"
1.33E+18,2020-12-03 14:01:56,"Tanah, bangunan, sawah semuaha digusur....untuk vembangunan.......vembangunan berbayar",tanah bangunan sawah semuaha digusuruntuk vembangunanvembangunan berbayar,"['tanah', 'bangun', 'sawah', 'semuaha', 'digusuruntuk', 'vembangunanvembangunan', 'bayar']"
1.33E+18,2020-11-27 23:21:47,@salonpashott Hutan dibabat sawah digusur,hutan dibabat sawah digusur,"['hutan', 'babat', 'sawah', 'gusur']"
1.33E+18,2020-11-23 11:52:15,Aku kini lelah Menunggu resah Menyesap kopi gelisah Di tepian sawah Menatap kerutan wajah Petani yang pasrah Digusur kejam penjajah Penindas penghisap darah Kaya juga hidup mewah Di istana megah Di ujung lembah Negara yang gemah ripah @PelangiPuisi,aku kini lelah menunggu resah menyesap kopi gelisah di tepian sawah menatap kerutan wajah petani yang pasrah digusur kejam penjajah penindas penghisap darah kaya juga hidup mewah di istana megah di ujung lembah negara yang gemah ripah,"['lelah', 'tunggu', 'resah', 'sesap', 'kopi', 'gelisah', 'tepi', 'sawah', 'tatap', 'kerut', 'wajah', 'tani', 'pasrah', 'gusur', 'kejam', 'jajah', 'tindas', 'penghisap', 'darah', 'kaya', 'hidup', 'mewah', 'istana', 'megah', 'ujung', 'lembah', 'negara', 'gemah', 'ripah']"
1.33E+18,2020-11-16 14:08:49,"Seharusnya dilakukan pemulihan thd hutan lindung yang sdh kehilangan fungsi lindung, bukan malah dialihfungsikan. Selain itu, kalau dalihnya ketahanan pangan, kenapa sawah dan lahan pangan lainnya yg sudah ada tidak dilindungi tetapi malah digusur dan dialihfungsikan.",seharusnya dilakukan pemulihan thd hutan lindung yang sdh kehilangan fungsi lindung bukan malah dialihfungsikan selain itu kalau dalihnya ketahanan pangan kenapa sawah dan lahan pangan lainnya yg sudah ada tidak dilindungi tetapi malah digusur dan dialihfungsikan,"['pulih', 'thd', 'hutan', 'lindung', 'sdh', 'hilang', 'fungsi', 'lindung', 'dialihfungsikan', 'dalih', 'tahan', 'pangan', 'sawah', 'lahan', 'pangan', 'yg', 'lindung', 'gusur', 'dialihfungsikan']"
1.33E+18,2020-11-14 11:47:20,"@chuyAjah sawah digusur nanam padi dimana? impor beras lagi,untung importir,importirnya cukong,mrk lagi kaya raya",sawah digusur nanam padi dimana impor beras lagiuntung importirimportirnya cukongmrk lagi kaya raya,"['sawah', 'gusur', 'nanam', 'padi', 'mana', 'impor', 'beras', 'lagiuntung', 'importirimportirnya', 'cukongmrk', 'kaya', 'raya']"
1.33E+18,2020-11-13 13:07:43,"@IndomieRawon @namakubayangan @hilmipx @milyasa001 @andreasharsono @KorindoGroup Mas, coba cari info di Papua juga dibuka lahan buat persawahan. Tapi apa hasilnya? Gagal total. Jelas lahannya bukan untuk sawah. Yang jelas untuk sawah malah digusur jadi bandara.",mas coba cari info di papua juga dibuka lahan buat persawahan tapi apa hasilnya gagal total jelas lahannya bukan untuk sawah yang jelas untuk sawah malah digusur jadi bandara,"['mas', 'coba', 'cari', 'info', 'papua', 'buka', 'lahan', 'sawah', 'hasil', 'gagal', 'total', 'lahan', 'sawah', 'sawah', 'gusur', 'bandara']"
1.33E+18,2020-11-10 20:04:46,"Pernah sampai dititik dimana next ""Bikin rumah di pinggir gunung dan sawah ya"" eeeh sawahnya digusur pemerintah hatinya juga ikut kegusur daah:(",pernah sampai dititik dimana next bikin rumah di pinggir gunung dan sawah ya eeeh sawahnya digusur pemerintah hatinya juga ikut kegusur daah,"['titik', 'mana', 'next', 'bikin', 'rumah', 'pinggir', 'gunung', 'sawah', 'ya', 'eeeh', 'sawah', 'gusur', 'perintah', 'hati', 'gusur', 'daah']"
1.33E+18,2020-11-10 19:11:11,"@Zahra04458154 Bilang petani itu pahlawan,,tapi sering terjadi sawah sawah digusur..",bilang petani itu pahlawantapi sering terjadi sawah sawah digusur,"['bilang', 'tani', 'pahlawantapi', 'sawah', 'sawah', 'gusur']"
1.32E+18,2020-11-07 8:04:18,@LokadataID Tapi lahan petani digusur paksa.. Jutaan hektare sawah dibuat food estate yang ngelola BUMN wowww,tapi lahan petani digusur paksa jutaan hektare sawah dibuat food estate yang ngelola bumn wowww,"['lahan', 'tani', 'gusur', 'paksa', 'juta', 'hektare', 'sawah', 'food', 'estate', 'ngelola', 'bumn', 'wowww']"
1.32E+18,2020-11-05 9:33:18,Jd kepikiran sawah yg ilang &amp,jd kepikiran sawah yg ilang amp,"['jd', 'pikir', 'sawah', 'yg', 'ilang', 'amp']"
1.32E+18,2020-11-04 16:02:07,"@resep_JSR Dulu waktu saya kecil, waktu zaman awal pembangunan taman Yasmin Bogor sekitar th 1996, banyak penggusuran kebun &amp; sawah. Waktu itu saya &amp; kawan pernah minum air kelapa yang asli rasanya kaya bersoda mirip2 sprite Karena sudah di beli PT &amp; nunggu digusur jadi bebas buat siapa aja",dulu waktu saya kecil waktu zaman awal pembangunan taman yasmin bogor sekitar th  banyak penggusuran kebun amp sawah waktu itu saya amp kawan pernah minum air kelapa yang asli rasanya kaya bersoda mirip sprite karena sudah di beli pt amp nunggu digusur jadi bebas buat siapa aja,"['zaman', 'bangun', 'taman', 'yasmin', 'bogor', 'th', 'gusur', 'kebun', 'amp', 'sawah', 'amp', 'kawan', 'minum', 'air', 'kelapa', 'asli', 'kaya', 'soda', 'sprite', 'beli', 'pt', 'amp', 'nunggu', 'gusur', 'bebas', 'aja']"
1.32E+18,2020-11-02 11:48:34,"@sbyfess golek usaha to, sawah e digusur ngunu",golek usaha to sawah e digusur ngunu,"['golek', 'usaha', 'to', 'sawah', 'e', 'gusur', 'ngunu']"
1.32E+18,2020-11-02 8:51:06,@jugijakijug1 @sbyfess Sender nulis Sawah hyung bukan rumah yg digusur.,sender nulis sawah hyung bukan rumah yg digusur,"['sender', 'nulis', 'sawah', 'hyung', 'rumah', 'yg', 'gusur']"
1.32E+18,2020-10-30 17:31:19,@CNNIndonesia Petani dimana pak? Sawah keluarga saya aja mau digusur untuk wisata 😢😭,petani dimana pak sawah keluarga saya aja mau digusur untuk wisata 😢😭,"['tani', 'mana', 'sawah', 'keluarga', 'aja', 'gusur', 'wisata', '']"
1.32E+18,2020-10-30 14:09:19,Sawah habis digusur disuruh nyawah lagi,sawah habis digusur disuruh nyawah lagi,"['sawah', 'habis', 'gusur', 'suruh', 'nyawah']"
1.32E+18,2020-10-30 13:39:38,"Di kampungku, sawah digusur buat jalan raya. Yg nolak didatengin preman malem2 dan tidak dapat apa-apa. Di negara ini, bagi rakyat kecil, tidak ada jaminan apapun asetnya aman",di kampungku sawah digusur buat jalan raya yg nolak didatengin preman malem dan tidak dapat apaapa di negara ini bagi rakyat kecil tidak ada jaminan apapun asetnya aman,"['kampung', 'sawah', 'gusur', 'jalan', 'raya', 'yg', 'nolak', 'didatengin', 'preman', 'malem', 'apaapa', 'negara', 'rakyat', 'jamin', 'apa', 'aset', 'aman']"
1.32E+18,2020-10-30 12:11:11,"@kompascom SAWAH NYA AJA DIGUSUR ,gmna mau jadi petani?",sawah nya aja digusur gmna mau jadi petani,"['sawah', 'nya', 'aja', 'gusur', 'gmna', 'tani']"
1.32E+18,2020-10-30 11:27:19,"Bukan masalah malu tapi sawah nya udh jadi tambang, pabrik, sama sawit. Trs gmna ngegarap sawahnya? Petani yg udh ada aja digusur kok. Duh",bukan masalah malu tapi sawah nya udh jadi tambang pabrik sama sawit trs gmna ngegarap sawahnya petani yg udh ada aja digusur kok duh,"['malu', 'sawah', 'nya', 'udh', 'tambang', 'pabrik', 'sawit', 'trs', 'gmna', 'ngegarap', 'sawah', 'tani', 'yg', 'udh', 'aja', 'gusur', 'duh']"
1.32E+18,2020-10-30 9:28:16,@CNNIndonesia Mau jadi petani gimana sawah ladang hutan digusur buat bangun jadi gedung.,mau jadi petani gimana sawah ladang hutan digusur buat bangun jadi gedung,"['tani', 'gimana', 'sawah', 'ladang', 'hutan', 'gusur', 'bangun', 'gedung']"
1.32E+18,2020-10-30 8:26:04,Lahan sawah aja digusur gimana mau jd petani pak😒,lahan sawah aja digusur gimana mau jd petani pak😒,"['lahan', 'sawah', 'aja', 'gusur', 'gimana', 'jd', 'tani', 'pak']"
1.32E+18,2020-10-30 8:22:40,"mok males, sawah e digusur engkok",mok males sawah e digusur engkok,"['mok', 'males', 'sawah', 'e', 'gusur', 'engkok']"
1.32E+18,2020-10-30 4:18:21,"@elisa_jkt Ditempat aku sawah digusur dijadiin perumahan2 elit, trs kadang suka nyeletuk aja sama orang2 gini ""Yaudah biarin aja sawah tambah dikit, jadiin perumahan mulu. Biar nanti orang2 makan batu bata sama semen, udah pada gabutuh nasi palingan""",ditempat aku sawah digusur dijadiin perumahan elit trs kadang suka nyeletuk aja sama orang gini yaudah biarin aja sawah tambah dikit jadiin perumahan mulu biar nanti orang makan batu bata sama semen udah pada gabutuh nasi palingan,"['tempat', 'sawah', 'gusur', 'dijadiin', 'rumah', 'elit', 'trs', 'kadang', 'suka', 'nyeletuk', 'aja', 'orang', 'gin', 'yaudah', 'biarin', 'aja', 'sawah', 'dikit', 'jadiin', 'rumah', 'mulu', 'biar', 'orang', 'makan', 'batu', 'bata', 'semen', 'udah', 'gabutuh', 'nasi', 'paling']"
1.32E+18,2020-10-30 1:25:37,"@elisa_jkt Disonansi kognitif. Diminta jadi petani, begitu jadi petani eh sawah digusur.",disonansi kognitif diminta jadi petani begitu jadi petani eh sawah digusur,"['disonansi', 'kognitif', 'tani', 'tani', 'eh', 'sawah', 'gusur']"
1.32E+18,2020-10-29 21:14:47,Gk mau ah digusur ntr sawah gw,gk mau ah digusur ntr sawah gw,"['gk', 'ah', 'gusur', 'ntr', 'sawah', 'gw']"
1.32E+18,2020-10-29 20:59:51,@CNNIndonesia Sawah nya aja digusur atas nama investasi :(,sawah nya aja digusur atas nama investasi,"['sawah', 'nya', 'aja', 'gusur', 'nama', 'investasi']"
1.32E+18,2020-10-29 20:42:12,"@txtdrpemerintah Gmna mau jadi petani klo sawah aja byk digusur, harga ketika panen murah, biaya perawatan taneman mahal, impor ekspor juga perlu dipertimbangkan!",gmna mau jadi petani klo sawah aja byk digusur harga ketika panen murah biaya perawatan taneman mahal impor ekspor juga perlu dipertimbangkan,"['gmna', 'tani', 'klo', 'sawah', 'aja', 'byk', 'gusur', 'harga', 'panen', 'murah', 'biaya', 'awat', 'taneman', 'mahal', 'impor', 'ekspor', 'timbang']"
1.32E+18,2020-10-29 19:40:25,"Sawah digusur demi proyek negara, sekarang pemuda didorong untuk jadi petani. Tidak ada yang salah jadi petani. Yang salah adalah kebijakan bapak!",sawah digusur demi proyek negara sekarang pemuda didorong untuk jadi petani tidak ada yang salah jadi petani yang salah adalah kebijakan bapak,"['sawah', 'gusur', 'proyek', 'negara', 'pemuda', 'dorong', 'tani', 'salah', 'tani', 'salah', 'bijak']"
1.32E+18,2020-10-28 6:44:01,"Berkat video yang viral di malioboro yang ""mengatasnamakan"" warga jogja, menggelar 'aksi' berjoget bersama dengan latar belakang ' Jogo jogja', saya semakin yakin Malioboro adalah Way Of LIFE, warga Jogja. UMR rendah ga masalah, Sawah digusur Fine, Asal Malioboro tetep ono,",berkat video yang viral di malioboro yang mengatasnamakan warga jogja menggelar aksi berjoget bersama dengan latar belakang  jogo jogja saya semakin yakin malioboro adalah way of life warga jogja umr rendah ga masalah sawah digusur fine asal malioboro tetep ono,"['berkat', 'video', 'viral', 'malioboro', 'mengatasnamakan', 'warga', 'jogja', 'gelar', 'aksi', 'joget', 'latar', 'jogo', 'jogja', 'malioboro', 'way', 'of', 'life', 'warga', 'jogja', 'umr', 'rendah', 'ga', 'sawah', 'gusur', 'fine', 'malioboro', 'tetep', 'ono']"
1.32E+18,2020-10-27 17:40:02,"Kotaku ""Dari sebutan kota pelajar dirubah ke kota pariwisata"" bung yang dapat cuan dari istilah ""kota pariwisata cuma orang² kelas atas dan investor kaya raya, yang bisa beli pantai dan lokasi² ini itu. Lanek sek kang macul, kang tandur, karo kang lep sawah yo mung digusur.",kotaku dari sebutan kota pelajar dirubah ke kota pariwisata bung yang dapat cuan dari istilah kota pariwisata cuma orang² kelas atas dan investor kaya raya yang bisa beli pantai dan lokasi² ini itu lanek sek kang macul kang tandur karo kang lep sawah yo mung digusur,"['kota', 'sebut', 'kota', 'ajar', 'rubah', 'kota', 'pariwisata', 'cuan', 'istilah', 'kota', 'pariwisata', 'orang', 'kelas', 'investor', 'kaya', 'raya', 'beli', 'pantai', 'lokasi', 'lanek', 'sek', 'kang', 'macul', 'kang', 'tandur', 'karo', 'kang', 'lep', 'sawah', 'yo', 'mung', 'gusur']"
1.32E+18,2020-10-27 14:18:07,"Lama-lama semakin keliatan.. hutan,sawah, lahan hijau, lahan tempat tinggal digusur smua demi pembangunan dan investasi.. padahal manusia pun hidup dari alam dan alam memberikannya secara gratis.. tapi manusia membalasnya dengan cara merusak..",lamalama semakin keliatan hutansawah lahan hijau lahan tempat tinggal digusur smua demi pembangunan dan investasi padahal manusia pun hidup dari alam dan alam memberikannya secara gratis tapi manusia membalasnya dengan cara merusak,"['lamalama', 'liat', 'hutansawah', 'lahan', 'hijau', 'lahan', 'tinggal', 'gusur', 'smua', 'bangun', 'investasi', 'manusia', 'hidup', 'alam', 'alam', 'beri', 'gratis', 'manusia', 'balas', 'rusak']"
1.32E+18,2020-10-27 12:38:20,"main futsal wae bro, sawah we digusur ketoke lapangan balbalan yo hoo",main futsal wae bro sawah we digusur ketoke lapangan balbalan yo hoo,"['main', 'futsal', 'wae', 'bro', 'sawah', 'we', 'gusur', 'toke', 'lapang', 'balbalan', 'yo', 'hoo']"
1.32E+18,2020-10-27 6:45:25,Komodo aja digusur lahannya apalagi cuman sawah Bapak kau!!!!,komodo aja digusur lahannya apalagi cuman sawah bapak kau,"['komodo', 'aja', 'gusur', 'lahan', 'cuman', 'sawah', 'kau']"
1.32E+18,2020-10-26 17:31:58,"Betul tuh kak, gamungkin dong, di rezim ini, rezim yang sama yang membiarkan sawah digusur demi bandara ataupun pabrik, juga membiarkan warganya dipukulin aparat karena mempertahankan tempat tinggalnya ngerusak tempat konservasi komodo, mustahil bgt lahhh~ kita sayang mokondo😎👍",betul tuh kak gamungkin dong di rezim ini rezim yang sama yang membiarkan sawah digusur demi bandara ataupun pabrik juga membiarkan warganya dipukulin aparat karena mempertahankan tempat tinggalnya ngerusak tempat konservasi komodo mustahil bgt lahhh kita sayang mokondo😎👍,"['tuh', 'kak', 'gamungkin', 'rezim', 'rezim', 'biar', 'sawah', 'gusur', 'bandara', 'pabrik', 'biar', 'warga', 'dipukulin', 'aparat', 'tahan', 'tinggal', 'ngerusak', 'konservasi', 'komodo', 'mustahil', 'bgt', 'lahhh', 'sayang', 'mokondo']"
