,conversation_id,date,tweet,,,,,,,,,,,,,
131,1.31E+018,2020-10-08 19:12:41,Sawah digusur hutan dibakar diam  giliran halte dibakar koar koar,,,,,,,,,,,,,
132,1.31E+018,2020-10-08 18:36:42,Itu hutan dirusak sawah digusur laut dicemari kok diem wae,,,,,,,,,,,,,
133,1.31E+018,2020-10-08 10:30:46,Demo atau tidak  Sementara itu di tempat lain  hutan akan tetap digunduli  warga tetap digusur  sawah tetap ditanami  beton   tanah tetap terus digali sampe inti bumi  hewan tetap ditembaki  pejabat dan investor tetap kaya  Apalagi kalo ngga demo,,,,,,,,,,,,,
134,1.31E+018,2020-10-08 8:48:17,Kawasan industri di Cikarang tambah meluas bro  sawah aja pada diurug buat bikin pabrik   kampung aja ada yg digusur Ama kawasan    kayaknya tambah banyak deh pabriknya,,,,,,,,,,,,,
135,1.31E+018,2020-10-08 4:26:52,Sebelum  ada omnibusuk pun  tanah adat sudah dirampas  hutan dibabat  rumah sawah prkebunan pun digusur paksa  Apa lagi disahkan omnibusuk  Bisa  yg susah jdi melarat  yg malarat jdi gak bisa makan,,,,,,,,,,,,,
136,1.31E+018,2020-10-07 22:06:56,Pesangon Buruh    x Disunat jadi    Kali  yg   x dari BPJS ketenagakerjaan dari Iuran dari Pekerja Buruh Juga  Sawah Petani Gurem Bisa Digusur investasi jika di Perlukan  Jadi Bukan Rakyat YG Hoak Tapi Pejabat di TV yg Bikin Hoak Tapi Tuduh Rakyat,,,,,,,,,,,,,
137,1.31E+018,2020-10-07 13:47:28,Sepupu dan saya hampir tiap pulang kerja kumpul organisasi buat ngasih bantuan ke warga yg kesusahan  ngajar di kolong jembatan  bantuin buruh  yg sawah dn rumahnya digusur lah apa lah  Sedangkan yg pd di atas bukan meringankan malah seakan jatuhin batu gede sm kita  Nangis,,,,,,,,,,,,,
138,1.31E+018,2020-10-07 7:41:14,Oiyaa kasus papua  anjing betapa bobroknya pemerintahan kita  Kasus penebangan hutan demi hutan sawit  Jing lah goblok  Pembebasan lahan secara paksa  rumah digusur sawah petani digusur  Woiii melek  negeri ini butuh evaluasi,,,,,,,,,,,,,
139,1.31E+018,2020-10-06 21:04:50,Wkwkwkwk Pupuk mahal sawah digusur tumbuh beton,,,,,,,,,,,,,
140,1.31E+018,2020-10-06 20:35:38,Sawah tambah suwi  digusur nggo investor,,,,,,,,,,,,,
141,1.31E+018,2020-10-06 18:54:44,Sekarang lagi jaman sawah digusur paksa guh,,,,,,,,,,,,,
142,1.31E+018,2020-10-06 16:25:56,Rapat tidur Kerja ngawur Negara hancur Rakyat nganggur Sawah ladang digusur,,,,,,,,,,,,,
143,1.31E+018,2020-10-06 14:52:00,Tapi sawah   sawah digusur jadi pabrik n bandara pak,,,,,,,,,,,,,
144,1.31E+018,2020-10-06 9:23:35,Maklum Pak Gubernur  sawah petani banyak yg digusur jadi membajaknya di twitter,,,,,,,,,,,,,
145,1.31E+018,2020-10-05 20:30:00,Sementara sawah digusur dijadiin pabrik Dan hutan digusur dijadiin ladang Pening,,,,,,,,,,,,,
146,1.31E+018,2020-10-05 19:26:31,E tapi klo omnibus law disahkan jan  sawah w digusur kaya kendeng sama kulonprogo,,,,,,,,,,,,,
147,1.31E+018,2020-09-27 14:11:20,indonesia tumpah darahku  kekayaan mu milik negara  disana lah aku berdiri tanpa sandang  pangan  dan papan  indonesia tanah air ku  tanah sawah ku digusur orang  kepadamu haruss berbakti maaf harus sibuk cari nasi   pidi baiq,,,,,,,,,,,,,
148,1.31E+018,2020-09-25 7:37:56,Manusia akan sadar  Ketika pohon terakhir ditebang Ketika sungai terakhir dikosongkan Ketika ikan terakhir ditangkap Ketika sawah terakhir digusur Barulah manusia akan menyadari bahwa dia tidak dapat memakan uang,,,,,,,,,,,,,
149,1.31E+018,2020-09-24 20:52:06,sawah digusur di negara agraris,,,,,,,,,,,,,
150,1.31E+018,2020-09-18 12:02:43,Kalo boleh tahu sebelum sawah digusur  sodaranya itu petani aja atau ada sumber penghasilan lain mbak,,,,,,,,,,,,,
151,1.3E+018,2020-09-13 21:04:01,Pemerintah seolah tidak belajar tentang sejarah sawah di papua pada zaman kolonial belanda  Di Jawa dan Kalimantan lahan pertanian digusur menjadi tambang  dan proyek food estate beralih ke papua,,,,,,,,,,,,,
152,1.31E+018,2020-09-13 20:32:37,kirain endingnya sawah si yad digusur buldozer,,,,,,,,,,,,,
153,1.3E+018,2020-09-13 5:52:16,alah  Indonesia negara maritim itu cuma dongeng penghibur anak anak  Begitu juga dengan Indonesia sebagai negara agraris Lha wong sawah digusur  nelayan ditangkap  petani dipukuli,,,,,,,,,,,,,
154,1.3E+018,2020-09-12 23:19:23,Ya kalo di Negeri yang itu tuh sawah nya digusur jadi bandara  jadi perumahan  jadi pabrik  jadi tambang,,,,,,,,,,,,,
155,1.3E+018,2020-09-11 20:59:26,Aku ndelok foto iki sing kebayang sawah digusur lan tangisan petani Temon,,,,,,,,,,,,,
156,1.3E+018,2020-09-11 18:00:34,Indonesia tanah air ku tanah sawah ku digusur orang  kepada mu harus berbakti maaf sibuk harus cari nasi   pb,,,,,,,,,,,,,
157,1.3E+018,2020-09-10 19:43:47,Sawah aja digusur  masa gerobak mu tidacccc,,,,,,,,,,,,,
158,1.3E+018,2020-09-10 18:15:00,Sawah dan kebon aja digusur  masa gerobakmu ga ditrabas,,,,,,,,,,,,,
159,1.3E+018,2020-09-10 16:34:21,Atas nama pembangunan dan lapangan kerja sawah digusur  tanah adat dirampas   dipikirnya petani itu hobi untuk ngabisin waktu senggang,,,,,,,,,,,,,
160,1.3E+018,2020-09-10 14:54:32,Sawah aja digusur Masa gerobakmu engga,,,,,,,,,,,,,
161,1.3E+018,2020-09-10 13:38:20,Sawah aja digusur masa gerobak nggak,,,,,,,,,,,,,
162,1.3E+018,2020-09-10 13:27:10,Sawah aja digusur apalagi gerobak daganganmu,,,,,,,,,,,,,
163,1.3E+018,2020-09-10 13:27:07,Sawah aja digusur apalagi cuma gerobak,,,,,,,,,,,,,
164,1.3E+018,2020-09-10 13:20:20,sawah aja digusur  masa gerobakmu enggak,,,,,,,,,,,,,
165,1.3E+018,2020-09-10 13:14:13,Sawah aja digusur apalagi cuma gerobak milik rakyat kecil,,,,,,,,,,,,,
166,1.3E+018,2020-09-09 10:36:52,Tanya aja bung  sama mbak   Boyolali preman bisa jd pejabat  proyek  tak sesuai karakter kota  bnyk tugu  tak berguna  boyolali bkn swiss  paris maupun amerika  yg penting upeti proyek berjalan  rakyat dipakai jd buruh murah  sawah ladang digusur jd pabrik,,,,,,,,,,,,,
167,1.3E+018,2020-09-06 9:32:46,Ya wajar dong emangnya lu mau merasakan setiap hari ditindas kebijakan aneh  Sawah sawah digusur buat jadi pertambangan kasian petani nyari uang dimana lagi  kalo ngga menyuarakan aspirasinya ke pemerintah,,,,,,,,,,,,,
168,1.3E+018,2020-09-05 3:43:05,Berita tak penting melambung tinggi  soal gedung yang terbakar gimana  Urusan tanah dan sawah yang digusur paksa  Hutan adat yang dipapas habis paksa  Petani yang ditembaki  dibunuh  dibui  Kawan aktivis yang hilang  Masalah koruptor yang terbengkalai  Kau kemanakan  Hehe,,,,,,,,,,,,,
169,1.3E+018,2020-09-04 20:21:36,alhamdulillah  demokrasi kita dan kapitalismeny saintifik sekali  ladang sawah digusur buat bangun bandara sepi  equality before the law  kesetaraan di hadapan hukum dan pemerintahan  mana ada anak sodara pejabat jdi pejabat juga  mana ada yang yg hukumanny lebih rngan krn sdara,,,,,,,,,,,,,
170,1.3E+018,2020-09-02 12:46:38,Alas sanding omah lagi dibabat  dalam rangka arep digae sawah  Akeh kejadian mistis  demit e momplak mamplik omah e digusur i  Alhasil alas e dislamet i,,,,,,,,,,,,,
171,1.3E+018,2020-08-30 13:38:38,Hingga pabrik dtg sawah menghilang  petani dibenci pemimpinnya digusur lahan hidupnya  ada yg dipenjara  amp  ada pula yg hilang hidupnya,,,,,,,,,,,,,
172,1.3E+018,2020-08-29 23:24:51,Mau tanya beneran Apakah petani yg digusur tanah sawah nya mendapatkan ganti rugi dari negara,,,,,,,,,,,,,
173,1.3E+018,2020-08-28 22:10:00,Apa kompas tv tau berapa banyak sawah  amp  lahan masyarakat yang digusur,,,,,,,,,,,,,
174,1.3E+018,2020-08-27 21:24:54,Tanah subur Rakyat nganggur Sawah ladang digusur,,,,,,,,,,,,,
175,1.3E+018,2020-08-27 21:23:28,Ini juga kejadian di kampung w Desa Jenggala  Kel  Karangturi  Kec  Mrebet  Kab  Purbalingga  Jawa Tengah  Beberapa petak sawah milik warga digusur gitu aja tanpa ganti rugi untuk dibuat jalan tembusan baru ke arah kota  Shame,,,,,,,,,,,,,
176,1.3E+018,2020-08-27 19:54:32,Dikatakan diakhir zaman nanti akan terjadi kelaparan  Pernah mikir sebuah tanah yang subur pun penduduknya juga bisa terkena  bukan karena tanahnya tidak lagi subur tapi dikarenakan karena sawah dan kebun digusur,,,,,,,,,,,,,
177,1.3E+018,2020-08-27 10:21:43,daerah setu gan  klo belum digusur ada sawah bertingkat,,,,,,,,,,,,,
178,1.3E+018,2020-08-23 23:29:49,Nabung mau beli sawah terus digusur deh  emangnya nabung buat nikah doang wkwowkwowkwowk,,,,,,,,,,,,,
179,1.3E+018,2020-08-23 22:34:14,Nek sawah digusur malah percoyo aku,,,,,,,,,,,,,
180,1.3E+018,2020-08-19 16:54:03,yg ada sawah digusur untk pabrik dn perumahan sehingga berkurang,,,,,,,,,,,,,
181,1.3E+018,2020-08-19 14:21:59,dikasih uang ganti sawah yg digusur buat jalan tol,,,,,,,,,,,,,
182,1.3E+018,2020-08-17 13:57:50,Sedih aja  padahal udah bisa dibilang tua  tapi kok masih aja banyak koruptor  hukum yang nggak adil  banyak pengangguran  kemiskinan masih banyak  sawah digusur  dan masih banyak lagi Selamat hari kemerdekaan untuk Republik Indonesia ke     semoga membaik,,,,,,,,,,,,,
183,1.3E+018,2020-08-17 11:59:59,Hai indonesiaku  Tanah subur rakyat nganggur  Sawah rakyat digusur  Tanam padi tumbuh pabrik  Tanam jagung tumbuh gedung  Tanam modal tumbuh korupsi,,,,,,,,,,,,,
184,1.29E+018,2020-08-15 17:39:46,Bukan sok kerad cuman kalo suatu ketika sawah dan rumah digusur buat bikin pabrik uang gantinya ga cukup buat beli tanah  mau nyalahin siapa  Yakin juga UMKM gak tergeser sama raksasa yang bisa monopoli suatu sektor,,,,,,,,,,,,,
185,1.29E+018,2020-08-14 11:27:15,Semua boleh sakit Asal bukan ibu Kalau ia sakit Dunia Berhenti Makan Gabisa Tidur Gelisah Pejabat Korupsi Sawah digusur Tsunami Gempa Bumi Kamar Ngeres Lantai Lengket Badan Bau Ganteng ilang Surga Juga ilang,,,,,,,,,,,,,
186,1.29E+018,2020-08-13 22:48:34,Duh denger org kritik organisasi bisa dijerat ITE jd ngeri mana lg bikin tulisan yang agak ngeritik tik tik bunyi hujan di atas aspal   airnya turun tidak ke sawah cobalah tengok dahan dan ranting  Pohon dan kebun digusur semua,,,,,,,,,,,,,
187,1.29E+018,2020-08-11 12:42:03,Mas  boleh ngga sih sawah yg msh produktif digusur buat perumahan  Soalnya di tempat sy byk yg msh produktif dipake buat perumahan,,,,,,,,,,,,,
188,1.29E+018,2020-08-10 17:05:29,Indonesia  Tanah subur rakyat nganggur  Tanam padi sawah digusur  Tanam jagung tumbuh gedung  Tanam modal tumbuh korupsi,,,,,,,,,,,,,
189,1.29E+018,2020-08-10 13:56:03,Petani kalian binasakan Perusahaan kalian kembangkan Petani punah kalian mau makan apa Sawah digusur kalian mau ngambil beras dari mana Lahan petani di ambil alih paksa perusahaan kalian mengapa diam saja  Keadilan taik anjing Untuk apa Pancasila,,,,,,,,,,,,,
190,1.29E+018,2020-08-09 18:10:40,Tapi  sawah petani digusur dan dijadiin bandara  ehh     sekarang bilang kebanyakan bandara   tepokjidat,,,,,,,,,,,,,
191,1.29E+018,2020-08-08 23:32:57,Haha apa lau kate  Kelaparan berkurang  Menurut gue justru sekarang dan hari depan kelaparan makin parah  Terbukti jelas dengan sawah yang terus digusur untuk dijadikan pertambangan dll  Kalo sawah digusur kite mau makan ape  Makan semen  Makan besi,,,,,,,,,,,,,
192,1.29E+018,2020-08-07 15:03:11,Sd taw bhw pertanian itu basis fundamen ekonomi bangsa eh sawah digusur jdi toll,,,,,,,,,,,,,
193,1.29E+018,2020-08-04 19:35:26,Skrg baru ngerti kenapa karakter Ipeh  dalam ftv sctv  mati matian mempertahankan sawah warga yang akan digusur oleh sebuah perusahaan  pdhl kan warga dpt bayaran lumayan hasil jual sawah itu  kenapa gamau coba  batinku,,,,,,,,,,,,,
194,1.29E+018,2020-07-27 22:17:04,Pelabuham bagus ya gapapa sih  Karena ga banyak perumahan dan sawah yang digunakan  Coba deh klo sawah dan perumahan penduduk digusur krn membuat jalan  Klo pun ada ganti tak tetap tak mencukupi,,,,,,,,,,,,,
195,1.28E+018,2020-07-19 23:22:24,Sawah digusur tambang emas di keruk habis habisan oleh invest asing sedangkan rakyat jadi kacung di negri sendiri,,,,,,,,,,,,,
196,1.28E+018,2020-07-19 17:25:54,Semua wilayah Bekasi sawah udah makin sempit  Pembangunan perumahan udah gila an  Sawah yg msh produktif aja digusur,,,,,,,,,,,,,
197,1.28E+018,2020-07-17 8:29:22,sekolah lagi  libur   ngerjain tugas juga paling berapa jam  lahan kosong kayak sawah dan lapangan juga banyak digusur kos eksklusif  apartemen  dan hotel,,,,,,,,,,,,,
198,1.28E+018,2020-07-15 23:17:11,Bahaha    Moal digusur  rek disesakeun imah didinya mah  Rek dikulilingan ku balong buaya jeung sawah,,,,,,,,,,,,,
199,1.28E+018,2020-07-15 7:55:09,Yang awalnya lahan produktif pertanian  sawah  digusur dijadiin pabrik atau proyek pertambangan  Sedangkan  kini hutan hutan tropis dibakar dan dibabat dialihfungsikan menjadi sawah dan sawit,,,,,,,,,,,,,
200,1.28E+018,2020-07-12 19:22:29,Bukan renovasi om   ini mau digusur  jadiin sawah utk lumbung ketahanan pangan,,,,,,,,,,,,,
201,1.28E+018,2020-07-10 15:42:16,Yang aneh dari program food estate     Knp yg menjalankan malah kemenhan militer bukannya kementan     Ada    juta hektar lahan kritis di Indonesia  knp harus buka lahan baru     Knp nanam padi di lahan gambut  Kalo sagu masih masuk akal    Knp sawah yg udah ada malah digusur,,,,,,,,,,,,,
202,1.28E+018,2020-07-10 10:32:13,Kita punya Kementan  tapi Presiden malah kasih mandat urusan ini ke Kemenhan  Saat sawah produktif banyak digusur untuk diubh jadi bandara  tol  dll  Sedangkan  hutan yg tidak lagi seberapa luas  rumah para satwa  lagi rentan terbakar saat kemarau  diubah jadi sawah,,,,,,,,,,,,,
203,1.28E+018,2020-07-09 8:23:27,Rakyat ni kritik ae yak g tau beban presiden seperti apa  Presiden ngomongnya memang bisa aja berubah  krn liat situasi dan kondisi sekarang  Bayangkan kita g impor pangan sok perumahan ngana mau gak digusur lagi jadi sawah sama pabrik  dicikarang sana tuh,,,,,,,,,,,,,
204,1.28E+018,2020-07-02 22:46:03,jaman kelas   w masi cari yuyu di sawah yg skrg udh digusur,,,,,,,,,,,,,
205,1.28E+018,2020-07-01 1:22:39,waduh lek sampe enek berita demo warga digusur menolak cetak sawah baru  wes paham sopo dalang e,,,,,,,,,,,,,
206,1.28E+018,2020-06-28 21:40:23,Dulu jaman tokped masi dibangun rumornya karet sawah mau digusur semua lah  bakal ada kasino lah  Dan sekarang rajin kesana lagi masi sama aja tuh  kakek disko sama warkop doang jadi apart,,,,,,,,,,,,,
207,1.28E+018,2020-06-24 10:15:26,Ya emang itu bukan sawah emak bapa gw  Tp ya seengganya kalo mau digusur ya ntar nunggu panen dulu kek  Udah banyak banget yang keluar jg,,,,,,,,,,,,,
208,1.28E+018,2020-06-24 6:11:27,Kenapa malah jadi kepikiran gini  nyar hutan dibabat buat tanam ganja  atau sawah petani di        digusur PT      untuk tanam ganja,,,,,,,,,,,,,
209,1.28E+018,2020-06-23 12:18:37,Lagi musim ya  Sawah di sekitar rumah masih lebar tapi sebagian udah digusur  gak tau mau dijadikan apa,,,,,,,,,,,,,
210,1.27E+018,2020-06-22 12:41:21,Orang bilang tanah kita tanah surga  Sawah digusur lalu jadi Bandara,,,,,,,,,,,,,
211,1.27E+018,2020-06-20 9:03:40,Bukankah memang pekerjaan menjadi  petani  dinegeri ini seperti direndahkan min  ha wong sawah sawah pdo digusur kok,,,,,,,,,,,,,
212,1.27E+018,2020-06-18 18:12:34,Sawah di jawa digusur bangun pabrik semen  padahal produksi semen di indonesia sudah surpluss    Hutan di papua di tebang untuk jd perkebunan kelapa sawit    Saat ancaman krisis pangan mulai nyata  dibukala lahan  sawah di papua  padahal orang papua gak makan nasi,,,,,,,,,,,,,
213,1.27E+018,2020-06-17 13:12:35,Kalo sawah  tanah  dll ga digusur trs bangun tol  jalan  dll dmn  Diatas gedung   Goblok kok dipelihara   tentu jika ingin berbuat sesuatu maka harus ada yg dikorbankan pula   mau jadi negara maju tapi pola pokir masi kampungan   hadeh,,,,,,,,,,,,,
214,1.27E+018,2020-06-15 14:03:25,Sawah digusur  Petani ga punya kerjaan  Terus kita makan apa  Tonton lengkapnya di Youtube Channel Wathdoc,,,,,,,,,,,,,
215,1.27E+018,2020-06-14 15:12:31,Sawah digusur  petani ditembak,,,,,,,,,,,,,
216,1.27E+018,2020-06-10 20:32:55,Dulu masi suka lwt sudimoro  suasananya adem dengan kanan kiri sawah jd kl lwt sana anginnya semilir  gitu  Saiki poo jan sumpek wes ga iso ndelok sawah mane soale wes digusur karo kopi an kanan kiri dalan,,,,,,,,,,,,,
217,1.27E+018,2020-06-10 18:14:47,Vietnam punya ATM beras  Indonesia  Sawah di Karawang Bekasi digusur  ganti pabrik  Upah naik  pabrik pindah ke Jateng  Orang Papua makan sagu  amp  ubi  dibikinin sawah  Petani kalang kabut  bicara ketahanan pangan  Cuma Indomie paling bener  laba meningkat pesat di masa pandemi,,,,,,,,,,,,,
218,1.27E+018,2020-06-06 19:49:08,Lo GA sawah tetangga lo  pulang pulang rumah lo udah digusur,,,,,,,,,,,,,
219,1.27E+018,2020-06-04 17:40:38,Mungkin saja  mun  kalau sawah terus menerus digusur,,,,,,,,,,,,,
220,1.27E+018,2020-05-30 11:11:09,Sawah yang udah ada aja digusur yg katanya buat infrastruktur,,,,,,,,,,,,,
221,1.27E+018,2020-05-29 15:16:16,Sawah dicetak  lahan petani digusur,,,,,,,,,,,,,
222,1.27E+018,2020-05-29 14:57:07,Sawah yang udah ada malah digusur jadi jalan tol  begitulah siklusnya,,,,,,,,,,,,,
223,1.27E+018,2020-05-28 14:54:20,gw suka ngebayangin  kalo sawah terus an digusur  trus tar nasib beras gimana dah  harganya pasti makin meroket,,,,,,,,,,,,,
224,1.26E+018,2020-05-23 0:52:08,Wkwk sawah nya udah digusur mgkin,,,,,,,,,,,,,
225,1.26E+018,2020-05-21 23:40:02,Menjadi sebuah paradoks jika negara yang katanya agararis namun sawah dan lahan digusur  Dijadikan industri dan tambang  Sampai sekarang  tingkat konflik agraria masih sangat tinggi  Menandakan reforma agraria masih jauh dari harapan,,,,,,,,,,,,,
226,1.26E+018,2020-05-16 4:20:10,Uang tak bisa menggantikan lahan yg sudah tercetak untuk sawah dan ladang hutan  Nek musuhe berkepentingan ki tetep angel pol si guh  Nek raiso digusur yo menggunakan abdi negara kanggo tameng kepentingan  akhirnya petani yg kalah mau tidak mau,,,,,,,,,,,,,
227,1.26E+018,2020-05-15 7:50:12,Sawah yang udah produktif aja digusur  sekarang bikin sawah baru  Kek orang bikin prank  dihujat  terus minta maaf  Gitu aja terus sampe juara piala dunia,,,,,,,,,,,,,
228,1.26E+018,2020-05-15 1:42:52,Tambah satu lagi  setelah sawah terakhir digusur,,,,,,,,,,,,,
229,1.26E+018,2020-05-14 20:12:30,Halaaah  kemaren kemaren sawah digusur jadi bandara  tol  PLTU  Sekarang sibuk cetak sawah  maksude kepriweee,,,,,,,,,,,,,
230,1.26E+018,2020-05-14 14:02:48,Banyak lahan sawah produktif yang digusur untuk suatu kepentingan  eh sekarang buka lahan sawah baru jauh disebrang sana,,,,,,,,,,,,,
231,1.26E+018,2020-05-13 21:39:30,Krisis pangan tapi kok pangan pokok disamain rata  Padahal dengan ragamnya pangan pokok di Indonesia  makan gk harus dengan beras  Etapi sawah di pulau jawa udah digusur jadi tol ya  Sekarang malah kepengen buka lahan baru yg jatohnya bisa bisa ngerusak ekosistem aslinya,,,,,,,,,,,,,
232,1.26E+018,2020-05-13 20:29:59,Padahal sawah banyak digusur petani bnyak dikriminalisasi krna pertahankan lahan nya,,,,,,,,,,,,,
233,1.26E+018,2020-05-13 19:51:41,transmigrasi  lagi   program orba  lagi   nanti digusur tambang  lagi     jadi ingat film  sexy killer  yang tanah transmigran buat sawah tergusur dan tercemar sawahnya oleh tambang batu bara    itu mau diulang lagi        cc,,,,,,,,,,,,,
234,1.26E+018,2020-05-13 18:55:21,Kemarin digusur dibikin bandara dan PLTU sekarang kok mau cetak lagi  lebih baik ambil alih saja bandara dan PLTU untuk dibuat sawah lagi,,,,,,,,,,,,,
235,1.26E+018,2020-05-13 18:48:23,sawah digusur tambang dan alih fungsi jadi pemukiman dan infrastruktur  hutan dibabat buat jadiin sawah,,,,,,,,,,,,,
236,1.26E+018,2020-05-13 18:12:12,Ada sawah  tapi digusur buat bikin bandara baru,,,,,,,,,,,,,
237,1.26E+018,2020-05-12 17:29:11,yuk digusur saja tanah sawah jadi bandara    yuk digusur saja desa desa jadikan kota,,,,,,,,,,,,,
238,1.26E+018,2020-05-12 6:28:53,Kemana kalian ketika berjuta hektar tanah dan sawah petani desa digusur oleh bos  besar pabrik industri dengan cara tidak lazim  Tapi giliran satu tempat makan tutup kalian solidaritasnya luarbiasa  Udah seprti kehilangan banget  Hmmm dasar kalian warga Indo,,,,,,,,,,,,,
239,1.26E+018,2020-05-11 14:39:31,Mekdi bubar ditangisi  sawah digusur dipringisi,,,,,,,,,,,,,
240,1.26E+018,2020-05-11 14:08:46,Ya ini lah virus org perkotaan  Selalu bisa menyematkan esensi berlebihan pd suatu benda mati   latar tempat  Pdhal substansinya gak ada  Saya jg begitu  Lihat rumah digusur buat pembangunan atau sawah rakyat direbut penguasa aja saya nangisnya sampe   hari,,,,,,,,,,,,,
241,1.26E+018,2020-05-08 23:32:40,Kalo kaga maen babat babatin sawah diganti tambang dan sawit  Gak sesusah ini pandemi  Yang bantuin dapur dapur umum ya petani petani juga  Bahkan yang digusur  amp,,,,,,,,,,,,,
